FECMIG;DIVISA;IMPORTE;NOMBRE EPIGRAFE;GRUPO;TIPO SALDO;AREA
31/12/2018;USD;555.91;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;23301.84;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;48.35;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;62.03;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;23173.49;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;3014.69;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;662.09;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;22.55;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3472.03;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1163.83;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;83.93;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1526.62;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;32.53;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;21.51;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1364.36;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;1328.22;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;34.25;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;37.41;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;1308.96;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;47.19;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2.9;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;730.68;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;76.3;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;112.83;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;5541.73;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2016.73;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;253.13;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;159.68;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;5588.69;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;395.24;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;942.5;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;677.04;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;219.46;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;271.79;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;598.13;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;93.79;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;7699.14;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;37.95;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1429.52;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;8.95;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;2.18;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;30;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;710.73;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;207.32;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;7572.07;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;26.5;OTRAS OBLIGACIONES                 ;                         ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;26.5;OTRAS OBLIGACIONES                 ;                         ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2.75;OTRAS OBLIGACIONES                 ;                         ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2.75;OTRAS OBLIGACIONES                 ;                         ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3665.75;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;25826.09;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;28267.39;VISA PARTICULARES                  ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1071.76;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;0.32;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;10066.08;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;0.18;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;439.36;MASTERCARD PARTICULARES            ;3.INVERSION RENTABLE     ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;28227.31;BBVA DOLARES MONETARIO             ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;50287.55;BBVA DOLARES MONETARIO             ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;50426.92;BBVA DOLARES MONETARIO             ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;28378.5;BBVA DOLARES MONETARIO             ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;5.02;BBVA MULTIFONDOS TIPO 3 AGRESIVO   ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;138.34;BBVA MULTIFONDOS TIPO 3 AGRESIVO   ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;5.9;BBVA MULTIFONDOS TIPO 3 AGRESIVO   ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;138.34;BBVA MULTIFONDOS TIPO 3 AGRESIVO   ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3142.65;BBVA LARGO PLAZO                   ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2432.73;BBVA LARGO PLAZO                   ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2432.73;BBVA LARGO PLAZO                   ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3155.96;BBVA LARGO PLAZO                   ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;25200.77;BBVA DOLARES MONETARIO             ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;14145.64;BBVA DOLARES MONETARIO             ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;25270.62;BBVA DOLARES MONETARIO             ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;14221.41;BBVA DOLARES MONETARIO             ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;100545.95;BBVA DOLARES                       ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;122955.9;BBVA DOLARES                       ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;101202.01;BBVA DOLARES                       ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;123296.68;BBVA DOLARES                       ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1010.03;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;346.21;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;1010.03;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;347.63;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;25334.33;BBVA TESORERIA SOLES               ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;40895.56;BBVA TESORERIA SOLES               ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;25385.63;BBVA TESORERIA SOLES               ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;40895.56;BBVA TESORERIA SOLES               ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;43708.55;BBVA SOLES                         ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;21732.75;BBVA SOLES                         ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;43807.62;BBVA SOLES                         ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;21732.75;BBVA SOLES                         ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;80802.08;BBVA MULTIFONDOS TIPO 3 AGRESIVO   ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2932.5;BBVA MULTIFONDOS TIPO 3 AGRESIVO   ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;80802.08;BBVA MULTIFONDOS TIPO 3 AGRESIVO   ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3447.2;BBVA MULTIFONDOS TIPO 3 AGRESIVO   ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;24171.22;AGRESIVO                           ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;-1697.14;AGRESIVO                           ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;24238.21;AGRESIVO                           ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;-2379.08;AGRESIVO                           ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;75774.38;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;25973.34;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;75774.38;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;26079.71;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;44760.01;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;15342.5;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;45119.98;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;15529.21;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;11804.77;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;34439.12;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;11853.11;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;34439.12;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;245364.78;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;18132.19;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;18996.23;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;254149.38;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;47651.94;BBVA DOLARES                       ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;38966.9;BBVA DOLARES                       ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;47784.01;BBVA DOLARES                       ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;39221.14;BBVA DOLARES                       ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;9681.99;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;3317.53;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;8120.3;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2794.81;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;19662.23;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;57362.41;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;19742.76;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;57362.41;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;14231.6;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;41519.13;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;41519.13;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;14289.88;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;54042.79;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;3993.17;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;4050.6;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;54192.57;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;9772.08;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;28508.98;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;28508.98;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;9812.1;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;37452.65;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;109264;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;109264;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;37606.03;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;13842.07;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;187340.31;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;186947.07;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;13973.23;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;2152973.53;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;159081.08;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;2158940.59;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;161368.6;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;43.62;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;127.26;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;127.26;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;43.8;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;2333.92;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;31586.82;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;2367.47;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;31674.36;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;10440.37;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2005.31;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;4266.03;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;2005.31;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;10440.37;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;4283.5;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;5055.01;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;14746.11;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;15135.38;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;PEN;5209.23;BBVA CASH SOLES                    ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;1086.93;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;14493.75;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;216.49;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_MEDIO    ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;217.09;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
31/12/2018;USD;14533.92;BBVA CASH DOLARES                  ;2.FONDOS MUTUOS          ;SALDO_PUNTUAL  ;1664 - S.AREA BCA MINORISTA   
